,60/40,BTC,ETH,HFs,PE,RealEstate,Macro,SG CTA,Commodities,Gold
1998-05-19,,,,542.12,,,,,,
1998-05-20,,,,542.12,,,,,,
1998-05-21,,,,542.12,,,,,,
1998-05-22,,,,542.12,,,,,,
1998-05-25,,,,542.12,,,,,,
1998-05-26,,,,542.12,,,,,,
1998-05-27,,,,542.12,,,,,,
1998-05-28,,,,542.12,,,,,,
1998-05-29,,,,539.3,,,,,,
1998-06-01,,,,539.3,,,,,,
1998-06-02,,,,539.3,,,,,,
1998-06-03,,,,539.3,,,,,,
1998-06-04,,,,539.3,,,,,,
1998-06-05,,,,539.3,,,,,,
1998-06-08,,,,539.3,,,,,,
1998-06-09,,,,539.3,,,,,,
1998-06-10,,,,539.3,,,,,,
1998-06-11,,,,539.3,,,,,,
1998-06-12,,,,539.3,,,,,,
1998-06-15,,,,539.3,,,,,,
1998-06-16,,,,539.3,,,,,,
1998-06-17,,,,539.3,,,,,,
1998-06-18,,,,539.3,,,,,,
1998-06-19,,,,539.3,,,,,,
1998-06-22,,,,539.3,,,,,,
1998-06-23,,,,539.3,,,,,,
1998-06-24,,,,539.3,,,,,,
1998-06-25,,,,539.3,,,,,,
1998-06-26,,,,539.3,,,,,,
1998-06-29,,,,539.3,,,,,,
1998-06-30,,,,547.93,,,,,,
1998-07-01,,,,547.93,,,,,,
1998-07-02,,,,547.93,,,,,,
1998-07-03,,,,547.93,,,,,,
1998-07-06,,,,547.93,,,,,,
1998-07-07,,,,547.93,,,,,,
1998-07-08,,,,547.93,,,,,,
1998-07-09,,,,547.93,,,,,,
1998-07-10,,,,547.93,,,,,,
1998-07-13,,,,547.93,,,,,,
1998-07-14,,,,547.93,,,,,,
1998-07-15,,,,547.93,,,,,,
1998-07-16,,,,547.93,,,,,,
1998-07-17,,,,547.93,,,,,,
1998-07-20,,,,547.93,,,,,,
1998-07-21,,,,547.93,,,,,,
1998-07-22,,,,547.93,,,,,,
1998-07-23,,,,547.93,,,,,,
1998-07-24,,,,547.93,,,,,,
1998-07-27,,,,547.93,,,,,,
1998-07-28,,,,547.93,,,,,,
1998-07-29,,,,547.93,,,,,,
1998-07-30,,,,547.93,,,,,,
1998-07-31,,,,558.89,,,,,,
1998-08-03,,,,558.89,,,,,,
1998-08-04,,,,558.89,,,,,,
1998-08-05,,,,558.89,,,,,,
1998-08-06,,,,558.89,,,,,,
1998-08-07,,,,558.89,,,,,,
1998-08-10,,,,558.89,,,,,,
1998-08-11,,,,558.89,,,,,,
1998-08-12,,,,558.89,,,,,,
1998-08-13,,,,558.89,,,,,,
1998-08-14,,,,558.89,,,,,,
1998-08-17,,,,558.89,,,,,,
1998-08-18,,,,558.89,,,,,,
1998-08-19,,,,558.89,,,,,,
1998-08-20,,,,558.89,,,,,,
1998-08-21,,,,558.89,,,,,,
1998-08-24,,,,558.89,,,,,,
1998-08-25,,,,558.89,,,,,,
1998-08-26,,,,558.89,,,,,,
1998-08-27,,,,558.89,,,,,,
1998-08-28,,,,558.89,,,,,,
1998-08-31,,,,549.05,,,,,,
1998-09-01,,,,549.05,,,,,,
1998-09-02,,,,549.05,,,,,,
1998-09-03,,,,549.05,,,,,,
1998-09-04,,,,549.05,,,,,,
1998-09-07,,,,549.05,,,,,,
1998-09-08,,,,549.05,,,,,,
1998-09-09,,,,549.05,,,,,,
1998-09-10,,,,549.05,,,,,,
1998-09-11,,,,549.05,,,,,,
1998-09-14,,,,549.05,,,,,,
1998-09-15,,,,549.05,,,,,,
1998-09-16,,,,549.05,,,,,,
1998-09-17,,,,549.05,,,,,,
1998-09-18,,,,549.05,,,,,,
1998-09-21,,,,549.05,,,,,,
1998-09-22,,,,549.05,,,,,,
1998-09-23,,,,549.05,,,,,,
1998-09-24,,,,549.05,,,,,,
1998-09-25,,,,549.05,,,,,,
1998-09-28,,,,549.05,,,,,,
1998-09-29,,,,549.05,,,,,,
1998-09-30,,,,545.92,,,,,,
1998-10-01,,,,545.92,,,,,,
1998-10-02,,,,545.92,,,,,,
1998-10-05,,,,545.92,,,,,,
1998-10-06,,,,545.92,,,,,,
1998-10-07,,,,545.92,,,,,,
1998-10-08,,,,545.92,,,,,,
1998-10-09,,,,545.92,,,,,,
1998-10-12,,,,545.92,,,,,,
1998-10-13,,,,545.92,,,,,,
1998-10-14,,,,545.92,,,,,,
1998-10-15,,,,545.92,,,,,,
1998-10-16,,,,545.92,,,,,,
1998-10-19,,,,545.92,,,,,,
1998-10-20,,,,545.92,,,,,,
1998-10-21,,,,545.92,,,,,,
1998-10-22,,,,545.92,,,,,,
1998-10-23,,,,545.92,,,,,,
1998-10-26,,,,545.92,,,,,,
1998-10-27,,,,545.92,,,,,,
1998-10-28,,,,545.92,,,,,,
1998-10-29,,,,545.92,,,,,,
1998-10-30,,,,554.33,,,,,,
1998-11-02,,,,554.33,,,,,,
1998-11-03,,,,554.33,,,,,,
1998-11-04,,,,554.33,,,,,,
1998-11-05,,,,554.33,,,,,,
1998-11-06,,,,554.33,,,,,,
1998-11-09,,,,554.33,,,,,,
1998-11-10,,,,554.33,,,,,,
1998-11-11,,,,554.33,,,,,,
1998-11-12,,,,554.33,,,,,,
1998-11-13,,,,554.33,,,,,,
1998-11-16,,,,554.33,,,,,,
1998-11-17,,,,554.33,,,,,,
1998-11-18,,,,554.33,,,,,,
1998-11-19,,,,554.33,,,,,,
1998-11-20,,,,554.33,,,,,,
1998-11-23,,,,554.33,,,,,,
1998-11-24,,,,554.33,,,,,,
1998-11-25,,,,554.33,,,,,,
1998-11-26,,,,554.33,,,,,,
1998-11-27,,,,554.33,,,,,,
1998-11-30,,,,570.52,,,,,,
1998-12-01,,,,570.52,,,,,,
1998-12-02,,,,570.52,,,,,,
1998-12-03,,,,570.52,,,,,,
1998-12-04,,,,570.52,,,,,,
1998-12-07,,,,570.52,,,,,,
1998-12-08,,,,570.52,,,,,,
1998-12-09,,,,570.52,,,,,,
1998-12-10,,,,570.52,,,,,,
1998-12-11,,,,570.52,,,,,,
1998-12-14,,,,570.52,,,,,,
1998-12-15,,,,570.52,,,,,,
1998-12-16,,,,570.52,,,,,,
1998-12-17,,,,570.52,,,,,,
1998-12-18,,,,570.52,,,,,,
1998-12-21,,,,570.52,,,,,,
1998-12-22,,,,570.52,,,,,,
1998-12-23,,,,570.52,,,,,,
1998-12-24,,,,570.52,,,,,,
1998-12-25,,,,570.52,,,,,,
1998-12-28,,,,570.52,,,,,,
1998-12-29,,,,570.52,,,,,,
1998-12-30,,,,570.52,,,,,,
1998-12-31,,,,592.65,,,,,,
1999-01-01,,,,592.65,,,,,,
1999-01-04,,,,592.65,,,,,,
1999-01-05,,,,592.65,,,,,,
1999-01-06,,,,592.65,,,,,,
1999-01-07,,,,592.65,,,,,,
1999-01-08,,,,592.65,,,,,,
1999-01-11,,,,592.65,,,,,,
1999-01-12,,,,592.65,,,,,,
1999-01-13,,,,592.65,,,,,,
1999-01-14,,,,592.65,,,,,,
1999-01-15,,,,592.65,,,,,,
1999-01-18,,,,592.65,,,,,,
1999-01-19,,,,592.65,,,,,,
1999-01-20,,,,592.65,,,,,,
1999-01-21,,,,592.65,,,,,,
1999-01-22,,,,592.65,,,,,,
1999-01-25,,,,592.65,,,,,,
1999-01-26,,,,592.65,,,,,,
1999-01-27,,,,592.65,,,,,,
1999-01-28,,,,592.65,,,,,,
1999-01-29,,,,625.19,,,,,,
1999-02-01,,,,625.19,,,,,,
1999-02-02,,,,625.19,,,,,,
1999-02-03,,,,625.19,,,,,,
1999-02-04,,,,625.19,,,,,,
1999-02-05,,,,625.19,,,,,,
1999-02-08,,,,625.19,,,,,,
1999-02-09,,,,625.19,,,,,,
1999-02-10,,,,625.19,,,,,,
1999-02-11,,,,625.19,,,,,,
1999-02-12,,,,625.19,,,,,,
1999-02-15,,,,625.19,,,,,,
1999-02-16,,,,625.19,,,,,,
1999-02-17,,,,625.19,,,,,,
1999-02-18,,,,625.19,,,,,,
1999-02-19,,,,625.19,,,,,,
1999-02-22,,,,625.19,,,,,,
1999-02-23,,,,625.19,,,,,,
1999-02-24,,,,625.19,,,,,,
1999-02-25,,,,625.19,,,,,,
1999-02-26,,,,609.12,,,,,,
1999-03-01,,,,609.12,,,,,,
1999-03-02,,,,609.12,,,,,,
1999-03-03,,,,609.12,,,,,,
1999-03-04,,,,609.12,,,,,,
1999-03-05,,,,609.12,,,,,,
1999-03-08,,,,609.12,,,,,,
1999-03-09,,,,609.12,,,,,,
1999-03-10,,,,609.12,,,,,,
1999-03-11,,,,609.12,,,,,,
1999-03-12,,,,609.12,,,,,,
1999-03-15,,,,609.12,,,,,,
1999-03-16,,,,609.12,,,,,,
1999-03-17,,,,609.12,,,,,,
1999-03-18,,,,609.12,,,,,,
1999-03-19,,,,609.12,,,,,,
1999-03-22,,,,609.12,,,,,,
1999-03-23,,,,609.12,,,,,,
1999-03-24,,,,609.12,,,,,,
1999-03-25,,,,609.12,,,,,,
1999-03-26,,,,609.12,,,,,,
1999-03-29,,,,609.12,,,,,,
1999-03-30,,,,609.12,,,,,,
1999-03-31,,,,626.73,,,,,,
1999-04-01,,,,626.73,,,,,,
1999-04-02,,,,626.73,,,,,,
1999-04-05,,,,626.73,,,,,,
1999-04-06,,,,626.73,,,,,,
1999-04-07,,,,626.73,,,,,,
1999-04-08,,,,626.73,,,,,,
1999-04-09,,,,626.73,,,,,,
1999-04-12,,,,626.73,,,,,,
1999-04-13,,,,626.73,,,,,,
1999-04-14,,,,626.73,,,,,,
1999-04-15,,,,626.73,,,,,,
1999-04-16,,,,626.73,,,,,,
1999-04-19,,,,626.73,,,,,,
1999-04-20,,,,626.73,,,,,,
1999-04-21,,,,626.73,,,,,,
1999-04-22,,,,626.73,,,,,,
1999-04-23,,,,626.73,,,,,,
1999-04-26,,,,626.73,,,,,,
1999-04-27,,,,626.73,,,,,,
1999-04-28,,,,626.73,,,,,,
1999-04-29,,,,626.73,,,,,,
1999-04-30,,,,658.0,,,,,,
1999-05-03,,,,658.0,,,,,,
1999-05-04,,,,658.0,,,,,,
1999-05-05,,,,658.0,,,,,,
1999-05-06,,,,658.0,,,,,,
1999-05-07,,,,658.0,,,,,,
1999-05-10,,,,658.0,,,,,,
1999-05-11,,,,658.0,,,,,,
1999-05-12,,,,658.0,,,,,,
1999-05-13,,,,658.0,,,,,,
1999-05-14,,,,658.0,,,,,,
1999-05-17,,,,658.0,,,,,,
1999-05-18,,,,658.0,,,,,,
1999-05-19,,,,658.0,,,,,,
1999-05-20,,,,658.0,,,,,,
1999-05-21,,,,658.0,,,,,,
1999-05-24,,,,658.0,,,,,,
1999-05-25,,,,658.0,,,,,,
1999-05-26,,,,658.0,,,,,,
1999-05-27,,,,658.0,,,,,,
1999-05-28,,,,649.58,,,,,,
1999-05-31,,,,649.58,,,,,,
1999-06-01,,,,649.58,,,,,,
1999-06-02,,,,649.58,,,,,,
1999-06-03,,,,649.58,,,,,,
1999-06-04,,,,649.58,,,,,,
1999-06-07,,,,649.58,,,,,,
1999-06-08,,,,649.58,,,,,,
1999-06-09,,,,649.58,,,,,,
1999-06-10,,,,649.58,,,,,,
1999-06-11,,,,649.58,,,,,,
1999-06-14,,,,649.58,,,,,,
1999-06-15,,,,649.58,,,,,,
1999-06-16,,,,649.58,,,,,,
1999-06-17,,,,649.58,,,,,,
1999-06-18,,,,649.58,,,,,,
1999-06-21,,,,649.58,,,,,,
1999-06-22,,,,649.58,,,,,,
1999-06-23,,,,649.58,,,,,,
1999-06-24,,,,649.58,,,,,,
1999-06-25,,,,649.58,,,,,,
1999-06-28,,,,649.58,,,,,,
1999-06-29,,,,649.58,,,,,,
1999-06-30,,,,665.1,,,,,,
1999-07-01,,,,665.1,,,,,,
1999-07-02,,,,665.1,,,,,,
1999-07-05,,,,665.1,,,,,,
1999-07-06,,,,665.1,,,,,,
1999-07-07,,,,665.1,,,,,,
1999-07-08,,,,665.1,,,,,,
1999-07-09,,,,665.1,,,,,,
1999-07-12,,,,665.1,,,,,,
1999-07-13,,,,665.1,,,,,,
1999-07-14,,,,665.1,,,,,,
1999-07-15,,,,665.1,,,,,,
1999-07-16,,,,665.1,,,,,,
1999-07-19,,,,665.1,,,,,,
1999-07-20,,,,665.1,,,,,,
1999-07-21,,,,665.1,,,,,,
1999-07-22,,,,665.1,,,,,,
1999-07-23,,,,665.1,,,,,,
1999-07-26,,,,665.1,,,,,,
1999-07-27,,,,665.1,,,,,,
1999-07-28,,,,665.1,,,,,,
1999-07-29,,,,665.1,,,,,,
1999-07-30,,,,661.11,,,,,,
1999-08-02,,,,661.11,,,,,,
1999-08-03,,,,661.11,,,,,,
1999-08-04,,,,661.11,,,,,,
1999-08-05,,,,661.11,,,,,,
1999-08-06,,,,661.11,,,,,,
1999-08-09,,,,661.11,,,,,,
1999-08-10,,,,661.11,,,,,,
1999-08-11,,,,661.11,,,,,,
1999-08-12,,,,661.11,,,,,,
1999-08-13,,,,661.11,,,,,,
1999-08-16,,,,661.11,,,,,,
1999-08-17,,,,661.11,,,,,,
1999-08-18,,,,661.11,,,,,,
1999-08-19,,,,661.11,,,,,,
1999-08-20,,,,661.11,,,,,,
1999-08-23,,,,661.11,,,,,,
1999-08-24,,,,661.11,,,,,,
1999-08-25,,,,661.11,,,,,,
1999-08-26,,,,661.11,,,,,,
1999-08-27,,,,661.11,,,,,,
1999-08-30,,,,661.11,,,,,,
1999-08-31,,,,662.04,,,,,,
1999-09-01,,,,662.04,,,,,,
1999-09-02,,,,662.04,,,,,,
1999-09-03,,,,662.04,,,,,,
1999-09-06,,,,662.04,,,,,,
1999-09-07,,,,662.04,,,,,,
1999-09-08,,,,662.04,,,,,,
1999-09-09,,,,662.04,,,,,,
1999-09-10,,,,662.04,,,,,,
1999-09-13,,,,662.04,,,,,,
1999-09-14,,,,662.04,,,,,,
1999-09-15,,,,662.04,,,,,,
1999-09-16,,,,662.04,,,,,,
1999-09-17,,,,662.04,,,,,,
1999-09-20,,,,662.04,,,,,,
1999-09-21,,,,662.04,,,,,,
1999-09-22,,,,662.04,,,,,,
1999-09-23,,,,662.04,,,,,,
1999-09-24,,,,662.04,,,,,,
1999-09-27,,,,662.04,,,,,,
1999-09-28,,,,662.04,,,,,,
1999-09-29,,,,662.04,,,,,,
1999-09-30,,,,665.15,,,,,,
1999-10-01,,,,665.15,,,,,,
1999-10-04,,,,665.15,,,,,,
1999-10-05,,,,665.15,,,,,,
1999-10-06,,,,665.15,,,,,,
1999-10-07,,,,665.15,,,,,,
1999-10-08,,,,665.15,,,,,,
1999-10-11,,,,665.15,,,,,,
1999-10-12,,,,665.15,,,,,,
1999-10-13,,,,665.15,,,,,,
1999-10-14,,,,665.15,,,,,,
1999-10-15,,,,665.15,,,,,,
1999-10-18,,,,665.15,,,,,,
1999-10-19,,,,665.15,,,,,,
1999-10-20,,,,665.15,,,,,,
1999-10-21,,,,665.15,,,,,,
1999-10-22,,,,665.15,,,,,,
1999-10-25,,,,665.15,,,,,,
1999-10-26,,,,665.15,,,,,,
1999-10-27,,,,665.15,,,,,,
1999-10-28,,,,665.15,,,,,,
1999-10-29,,,,673.13,,,,,,
1999-11-01,,,,673.13,,,,,,
1999-11-02,,,,673.13,,,,,,
1999-11-03,,,,673.13,,,,,,
1999-11-04,,,,673.13,,,,,,
1999-11-05,,,,673.13,,,,,,
1999-11-08,,,,673.13,,,,,,
1999-11-09,,,,673.13,,,,,,
1999-11-10,,,,673.13,,,,,,
1999-11-11,,,,673.13,,,,,,
1999-11-12,,,,673.13,,,,,,
1999-11-15,,,,673.13,,,,,,
1999-11-16,,,,673.13,,,,,,
1999-11-17,,,,673.13,,,,,,
1999-11-18,,,,673.13,,,,,,
1999-11-19,,,,673.13,,,,,,
1999-11-22,,,,673.13,,,,,,
1999-11-23,,,,673.13,,,,,,
1999-11-24,,,,673.13,,,,,,
1999-11-25,,,,673.13,,,,,,
1999-11-26,,,,673.13,,,,,,
1999-11-29,,,,673.13,,,,,,
1999-11-30,,,,709.21,,,,,,
1999-12-01,,,,709.21,,,,,,
1999-12-02,,,,709.21,,,,,,
1999-12-03,,,,709.21,,,,,,
1999-12-06,,,,709.21,,,,,,
1999-12-07,,,,709.21,,,,,,
1999-12-08,,,,709.21,,,,,,
1999-12-09,,,,709.21,,,,,,
1999-12-10,,,,709.21,,,,,,
1999-12-13,,,,709.21,,,,,,
1999-12-14,,,,709.21,,,,,,
1999-12-15,,,,709.21,,,,,,
1999-12-16,,,,709.21,,,,,,
1999-12-17,,,,709.21,,,,,,
1999-12-20,,,,709.21,,,,,,
1999-12-21,,,,709.21,,,,,,
1999-12-22,,,,709.21,,,,,,
1999-12-23,,,,709.21,,,,,,
1999-12-24,,,,709.21,,,,,,
1999-12-27,,,,709.21,,,,,,
1999-12-28,,,,709.21,,,,,,
1999-12-29,,,,709.21,,,,,,
1999-12-30,,,,709.21,,,,,,
1999-12-31,,,,750.63,,,,1000.0,,
2000-01-03,,,,750.63,,,,996.74,,
2000-01-04,,,,750.63,,,,986.992,,
2000-01-05,,,,750.63,,,,984.159,,
2000-01-06,,,,750.63,,,,982.398,,
2000-01-07,,,,750.63,,,,977.014,,
2000-01-10,,,,750.63,,,,979.759,,
2000-01-11,,,,750.63,,,,993.505,,
2000-01-12,,,,750.63,,,,996.257,,
2000-01-13,,,,750.63,,,,994.693,,
2000-01-14,,,,750.63,,,,1004.342,,
2000-01-17,,,,750.63,,,,1006.3,,
2000-01-18,,,,750.63,,,,1016.555,,
2000-01-19,,,,750.63,,,,1013.434,,
2000-01-20,,,,750.63,,,,1012.968,,
2000-01-21,,,,750.63,,,,1011.053,,
2000-01-24,,,,750.63,,,,1011.852,,
2000-01-25,,,,750.63,,,,1011.66,,
2000-01-26,,,,750.63,,,,1006.935,,
2000-01-27,,,,750.63,,,,1014.618,,
2000-01-28,,,,750.63,,,,1021.568,,
2000-01-31,,,,757.76,,,,1023.397,,
2000-02-01,,,,757.76,,,,1020.153,,
2000-02-02,,,,757.76,,,,1014.94,,
2000-02-03,,,,757.76,,,,1001.278,,
2000-02-04,,,,757.76,,,,1009.229,,
2000-02-07,,,,757.76,,,,1018.069,,
2000-02-08,,,,757.76,,,,1010.882,,
2000-02-09,,,,757.76,,,,1012.934,,
2000-02-10,,,,757.76,,,,1019.913,,
2000-02-11,,,,757.76,,,,1018.21,,
2000-02-14,,,,757.76,,,,1021.488,,
2000-02-15,,,,757.76,,,,1018.608,,
2000-02-16,,,,757.76,,,,1018.822,,
2000-02-17,,,,757.76,,,,1022.52,,
2000-02-18,,,,757.76,,,,1025.445,,
2000-02-21,,,,757.76,,,,1023.753,,
2000-02-22,,,,757.76,,,,1011.683,,
2000-02-23,,,,757.76,,,,1015.446,,
2000-02-24,,,,757.76,,,,1014.471,,
2000-02-25,,,,757.76,,,,1014.065,,
2000-02-28,,,,757.76,,,,1008.873,,
2000-02-29,,,,802.85,,,,1015.451,,
2000-03-01,,,,802.85,,,,1006.525,,
2000-03-02,,,,802.85,,,,1011.971,,
2000-03-03,,,,802.85,,,,1012.942,,
2000-03-06,,,,802.85,,,,1015.302,,
2000-03-07,,,,802.85,,,,1018.46,,
2000-03-08,,,,802.85,,,,1007.247,,
2000-03-09,,,,802.85,,,,1000.992,,
2000-03-10,,,,802.85,,,,1000.401,,
2000-03-13,,,,802.85,,,,994.639,,
2000-03-14,,,,802.85,,,,992.092,,
2000-03-15,,,,802.85,,,,993.402,,
2000-03-16,,,,802.85,,,,994.654,,
2000-03-17,,,,802.85,,,,1000.731,,
2000-03-20,,,,802.85,,,,995.207,,
2000-03-21,,,,802.85,,,,1001.736,,
2000-03-22,,,,802.85,,,,1002.677,,
2000-03-23,,,,802.85,,,,997.724,,
2000-03-24,,,,802.85,,,,989.912,,
2000-03-27,,,,802.85,,,,988.932,,
2000-03-28,,,,802.85,,,,989.387,,
2000-03-29,,,,802.85,,,,991.207,,
2000-03-30,,,,802.85,,,,985.022,,
2000-03-31,,,,815.29,,,,996.409,,
2000-04-03,,,,815.29,,,,989.514,,
2000-04-04,,,,815.29,,,,984.141,,
2000-04-05,,,,815.29,,,,981.641,,
2000-04-06,,,,815.29,,,,980.09,,
2000-04-07,,,,815.29,,,,985.647,,
2000-04-10,,,,815.29,,,,982.611,,
2000-04-11,,,,815.29,,,,975.861,,
2000-04-12,,,,815.29,,,,973.363,,
2000-04-13,,,,815.29,,,,974.501,,
2000-04-14,,,,815.29,,,,981.508,,
2000-04-17,,,,815.29,,,,983.442,,
2000-04-18,,,,815.29,,,,977.984,,
2000-04-19,,,,815.29,,,,979.186,,
2000-04-20,,,,815.29,,,,976.131,,
2000-04-21,,,,815.29,,,,977.215,,
2000-04-24,,,,815.29,,,,977.078,,
2000-04-25,,,,815.29,,,,980.879,,
2000-04-26,,,,815.29,,,,981.281,,
2000-04-27,,,,815.29,,,,981.664,,
2000-04-28,,,,783.9,,,,981.978,,
2000-05-01,,,,783.9,,,,976.685,,
2000-05-02,,,,783.9,,,,970.708,,
2000-05-03,,,,783.9,,,,972.047,,
2000-05-04,,,,783.9,,,,971.241,,
2000-05-05,,,,783.9,,,,967.297,,
2000-05-08,,,,783.9,,,,970.489,,
2000-05-09,,,,783.9,,,,970.567,,
2000-05-10,,,,783.9,,,,975.701,,
2000-05-11,,,,783.9,,,,984.229,,
2000-05-12,,,,783.9,,,,974.278,,
2000-05-15,,,,783.9,,,,980.085,,
2000-05-16,,,,783.9,,,,981.095,,
2000-05-17,,,,783.9,,,,989.571,,
2000-05-18,,,,783.9,,,,998.181,,
2000-05-19,,,,783.9,,,,990.015,,
2000-05-22,,,,783.9,,,,985.986,,
2000-05-23,,,,783.9,,,,987.317,,
2000-05-24,,,,783.9,,,,997.516,,
2000-05-25,,,,783.9,,,,995.062,,
2000-05-26,,,,783.9,,,,987.042,,
2000-05-29,,,,783.9,,,,986.854,,
2000-05-30,,,,783.9,,,,984.595,,
2000-05-31,,,,783.35,,,,983.256,,
2000-06-01,,,,783.35,,,,983.491,,
2000-06-02,,,,783.35,,,,972.771,,
2000-06-05,,,,783.35,,,,961.983,,
2000-06-06,,,,783.35,,,,955.259,,
2000-06-07,,,,783.35,,,,958.755,,
2000-06-08,,,,783.35,,,,960.999,,
2000-06-09,,,,783.35,,,,967.639,,
2000-06-12,,,,783.35,,,,970.097,,
2000-06-13,,,,783.35,,,,975.83,,
2000-06-14,,,,783.35,,,,976.933,,
2000-06-15,,,,783.35,,,,971.072,,
2000-06-16,,,,783.35,,,,973.655,,
2000-06-19,,,,783.35,,4.409346543879222,,968.621,,
2000-06-20,,,,783.35,,4.4280311255293725,,968.456,,
2000-06-21,,,,783.35,,4.449663074809255,,965.057,,
2000-06-22,,,,783.35,,4.451630816035333,,961.399,,
2000-06-23,,,,783.35,,4.451630816035333,,964.072,,
2000-06-26,,,,783.35,,4.389680135124255,,964.139,,
2000-06-27,,,,783.35,,4.45261327191191,,964.766,,
2000-06-28,,,,783.35,,4.45261327191191,,962.827,,
2000-06-29,,,,783.35,,4.45261327191191,,967.641,,
2000-06-30,,,,787.43,,4.45261327191191,,965.096,,
2000-07-03,,,,787.43,,4.478181332415709,,964.121,,
2000-07-04,,,,787.43,,4.478181332415709,,964.112,,
2000-07-05,,,,787.43,,4.5194796904505585,,957.402,,
2000-07-06,,,,787.43,,4.533247591315497,,954.357,,
2000-07-07,,,,787.43,,4.566681272163643,,953.956,,
2000-07-10,,,,787.43,,4.562751448657335,,950.741,,
2000-07-11,,,,787.43,,4.560780563572452,,950.466,,
2000-07-12,,,,787.43,,4.539147671134929,,952.481,,
2000-07-13,,,,787.43,,4.535215961313338,,956.843,,
2000-07-14,,,,787.43,,4.52537977026999,,955.073,,
2000-07-17,,,,787.43,,4.54504837972612,,953.22,,
2000-07-18,,,,787.43,,4.55881659497694,,954.221,,
2000-07-19,,,,787.43,,4.542945452571424,,951.349,,
2000-07-20,,,,787.43,,4.548897720447019,,948.742,,
2000-07-21,,,,787.43,,4.6143638642738996,,950.222,,
2000-07-24,,,,787.43,,4.652055901873479,,946.82,,
2000-07-25,,,,787.43,,4.650070555038092,,948.733,,
2000-07-26,,,,787.43,,4.716528586317966,,952.205,,
2000-07-27,,,,787.43,,4.769101136413591,,953.148,,
2000-07-28,,,,787.43,,4.768109248960598,,954.959,,
2000-07-31,,,,783.96,,4.7353753910824565,,949.926,,
2000-08-01,,,,783.96,,4.835560739622866,,947.428,,
2000-08-02,,,,783.96,,4.844486783542153,,949.399,,
2000-08-03,,,,783.96,,4.808775376989752,,950.452,,
2000-08-04,,,,783.96,,4.7333919305623535,,952.99,,
2000-08-07,,,,783.96,,4.7333919305623535,,950.722,,
2000-08-08,,,,783.96,,4.741328916501573,,951.844,,
2000-08-09,,,,783.96,,4.7452955231558995,,949.797,,
2000-08-10,,,,783.96,,4.76910113641359,,952.609,,
2000-08-11,,,,783.96,,4.777036236037526,,949.465,,
2000-08-14,,,,783.96,,4.788935427228746,,954.583,,
2000-08-15,,,,783.96,,4.761164464860251,,947.261,,
2000-08-16,,,,783.96,,4.777036236037527,,943.349,,
2000-08-17,,,,783.96,,4.7839797625943525,,946.566,,
2000-08-18,,,,783.96,,4.7413289165015735,,951.611,,
2000-08-21,,,,783.96,,4.72347116971715,,956.141,,
2000-08-22,,,,783.96,,4.737358851602561,,950.719,,
2000-08-23,,,,783.96,,4.685781018432853,,947.744,,
2000-08-24,,,,783.96,,4.653046531782951,,942.635,,
2000-08-25,,,,783.96,,4.646104262769648,,947.744,,
2000-08-28,,,,783.96,,4.653046531782951,,948.597,,
2000-08-29,,,,783.96,,4.61039474253253,,952.97,,
2000-08-30,,,,783.96,,4.634202242105504,,954.171,,
2000-08-31,,,,812.03,,4.6639598088529075,,957.787,,
2000-09-01,,,,812.03,,4.636184130696204,,960.958,,
2000-09-04,,,,812.03,,4.636184130696204,,961.352,,
2000-09-05,,,,812.03,,4.6659423262153705,,968.321,,
2000-09-06,,,,812.03,,4.70264310513372,,978.721,,
2000-09-07,,,,812.03,,4.697682724711117,,976.891,,
2000-09-08,,,,812.03,,4.78695511056745,,968.607,,
2000-09-11,,,,812.03,,4.814726072935946,,973.072,,
2000-09-12,,,,812.03,,4.836548854445293,,970.221,,
2000-09-13,,,,812.03,,4.8246468337811494,,970.299,,
2000-09-14,,,,812.03,,4.816712048543093,,969.484,,
2000-09-15,,,,812.03,,4.820679283969181,,974.36,,
2000-09-18,,,,812.03,,4.75521282575642,,974.126,,
2000-09-19,,,,812.03,,4.770094281410106,,968.038,,
2000-09-20,,,,812.03,,4.7611644648602525,,968.261,,
2000-09-21,,,,812.03,,4.757197229434165,,959.14,,
2000-09-22,,,,812.03,,4.757197229434165,,940.676,,
2000-09-25,,,,812.03,,4.7516451747844535,,937.958,,
2000-09-26,,,,812.03,,4.7706878419524985,,933.859,,
2000-09-27,,,,812.03,,4.799257030071596,,933.14,,
2000-09-28,,,,812.03,,4.818301269169044,,926.934,,
2000-09-29,,,,810.24,,4.808775376989754,,926.786,,
2000-10-02,,,,810.24,,4.76434007663923,,931.031,,
2000-10-03,,,,810.24,,4.704031433182028,,930.826,,
2000-10-04,,,,810.24,,4.637373452482154,,926.507,,
2000-10-05,,,,810.24,,4.659592045815058,,926.72,,
2000-10-06,,,,810.24,,4.650070555038096,,928.434,,
2000-10-09,,,,810.24,,4.646896829574402,,933.123,,
2000-10-10,,,,810.24,,4.650070555038097,,932.507,,
2000-10-11,,,,810.24,,4.615157374236297,,939.613,,
2000-10-12,,,,810.24,,4.542150370679632,,951.922,,
2000-10-13,,,,810.24,,4.551675948473042,,950.542,,
2000-10-16,,,,810.24,,4.608809923308908,,945.523,,
2000-10-17,,,,810.24,,4.545326296844489,,947.281,,
2000-10-18,,,,810.24,,4.524167183928886,,954.784,,
